"id","serial_number","message_number","timestamp_seconds_original","timestamp_seconds","direction","lane","vehicle_class","vehicle_volume","vehicle_avg_speed","vehicle_85th_speed","vehicle_occupancy","headway","gap","creation_date","modification_date"
"aa64bb28-ca1a-49bb-bb59-b2216385b101","0x0004B0D6",17,NULL,1767400194,NULL,3,8,0,"0","0","0","0","0","2026-01-03 00:30:36.102411","2026-01-03 00:30:36.102411"
"de0bc59f-1134-4455-9d5d-cfea3ecea3ce","0x0004B0D6",19,NULL,1767400194,NULL,4,4,21,"5.079999923706055","3","37.45000076293945","0","0","2026-01-03 00:30:36.107803","2026-01-03 00:30:36.107803"
"71d0c3f0-3524-46fa-a9e5-b487ce23d2f7","0x0004B0D6",20,NULL,1767400194,NULL,4,6,7,"7.579999923706055","5.199999809265137","5.699999809265137","0","0","2026-01-03 00:30:36.112923","2026-01-03 00:30:36.112923"
"bc7d4135-9231-413a-be7a-bca1e339e633","0x0004B0D6",21,NULL,1767400194,NULL,4,7,1,"6.329999923706055","6.300000190734863","0.5","0","0","2026-01-03 00:30:36.121061","2026-01-03 00:30:36.121061"
"0b184b00-a032-48a2-ac20-9c31a19f5e1f","0x0004B0D6",22,NULL,1767400194,NULL,4,8,0,"0","0","0","0","0","2026-01-03 00:30:36.137242","2026-01-03 00:30:36.137242"
"61b5ac61-9c3f-423b-8421-749d7d86144d","0x0004B0D6",1,NULL,1767398694,NULL,0,2,0,"0","0","0","0","0","2026-01-03 00:05:27.754187","2026-01-03 00:05:27.754187"
"60c9cfc5-cffd-432f-b844-45659ad01397","0x0004B0D6",2,NULL,1767398694,NULL,0,3,0,"0","0","0","0","0","2026-01-03 00:05:27.760615","2026-01-03 00:05:27.760615"
"92569753-b588-4573-a655-aca33a609170","0x0004B0D6",4,NULL,1767398694,NULL,1,2,85,"7.760000228881836","6.949999809265137","24.5","0","0","2026-01-03 00:05:27.766697","2026-01-03 00:05:27.766697"
"a6512da7-d075-4112-aed1-168c8c3d2149","0x0004B0D6",5,NULL,1767398694,NULL,1,3,5,"7.880000114440918","6.800000190734863","0.8500000238418579","0","0","2026-01-03 00:05:27.773291","2026-01-03 00:05:27.773291"
"15320c41-e9cd-4e9c-a7f5-536b6f9492a1","0x0004B0D6",6,NULL,1767398694,NULL,1,4,2,"8.670000076293945","6.800000190734863","0.44999998807907104","0","0","2026-01-03 00:05:27.780534","2026-01-03 00:05:27.780534"
"330a1419-2b44-45fa-a391-e1e212f80822","0x0004B0D6",7,NULL,1767398694,NULL,1,6,1,"0","0","0.10000000149011612","0","0","2026-01-03 00:05:27.78786","2026-01-03 00:05:27.78786"
"998816a1-31ad-44d2-acee-f75d5db5e3a4","0x0004B0D6",9,NULL,1767398694,NULL,2,2,3,"6.25","6.699999809265137","2.6500000953674316","0","0","2026-01-03 00:05:27.79567","2026-01-03 00:05:27.79567"
"f2431b58-8ea5-4cd4-b5b1-01bd6ed9d874","0x0004B0D6",10,NULL,1767398694,NULL,2,3,53,"8.979999542236328","8.140000343322754","15.149999618530273","0","0","2026-01-03 00:05:27.803117","2026-01-03 00:05:27.803117"
"c1113697-7443-46df-a7aa-32602209aded","0x0004B0D6",11,NULL,1767398694,NULL,2,4,8,"7.559999942779541","5.400000095367432","3.4000000953674316","0","0","2026-01-03 00:05:27.808527","2026-01-03 00:05:27.808527"
"9e572ac8-e9aa-4c0a-809c-43b5f19642aa","0x0004B0D6",12,NULL,1767398694,NULL,2,6,2,"6.980000019073486","6.900000095367432","0.8999999761581421","0","0","2026-01-03 00:05:27.81551","2026-01-03 00:05:27.81551"
"12ad43a6-d0dc-44e9-8726-ace6b219feb8","0x0004B0D6",14,NULL,1767398694,NULL,3,4,10,"6.699999809265137","3.5999999046325684","18.899999618530273","0","0","2026-01-03 00:05:27.822218","2026-01-03 00:05:27.822218"
"66452920-7e95-4f56-946b-3d8a19295033","0x0004B0D6",15,NULL,1767398694,NULL,3,6,7,"7.150000095367432","2.700000047683716","6.5","0","0","2026-01-03 00:05:27.829499","2026-01-03 00:05:27.829499"
"939b9a05-e92f-4e1d-ba67-0d48b6cf61d4","0x0004B0D6",16,NULL,1767398694,NULL,3,7,0,"0","0","0","0","0","2026-01-03 00:05:27.835306","2026-01-03 00:05:27.835306"
"4a34659a-b191-4d03-a110-5bf5628833f2","0x0004B0D6",17,NULL,1767398694,NULL,3,8,1,"0","0","2.75","0","0","2026-01-03 00:05:27.842097","2026-01-03 00:05:27.842097"
"6c071c07-3978-4938-b180-3e30f6382fa2","0x0004B0D6",19,NULL,1767398694,NULL,4,4,16,"7.110000133514404","4.199999809265137","10.550000190734863","0","0","2026-01-03 00:05:27.847852","2026-01-03 00:05:27.847852"
"df180849-aee2-47aa-b036-1a27b501636c","0x0004B0D6",20,NULL,1767398694,NULL,4,6,2,"5.369999885559082","3.700000047683716","3.4000000953674316","0","0","2026-01-03 00:05:27.853814","2026-01-03 00:05:27.853814"
"c4ea0c6c-a45c-4e83-ba6f-6d28cc37a095","0x0004B0D6",21,NULL,1767398694,NULL,4,7,0,"0","0","0","0","0","2026-01-03 00:05:27.859829","2026-01-03 00:05:27.859829"
"d021d05e-2866-4ca1-bfed-bc508fecb462","0x0004B0D6",1,NULL,1767398994,NULL,0,2,2,"0.7900000214576721","0.699999988079071","2.5","0","0","2026-01-03 00:10:20.977475","2026-01-03 00:10:20.977475"
"be6bb899-9bcf-4800-9ad2-6f94e1a6a968","0x0004B0D6",2,NULL,1767398994,NULL,0,3,0,"0","0","0","0","0","2026-01-03 00:10:20.984262","2026-01-03 00:10:20.984262"
"f966ff50-a661-41b9-ae15-81617b090722","0x0004B0D6",4,NULL,1767398994,NULL,1,2,79,"8.970000267028809","7.019999980926514","19.799999237060547","0","0","2026-01-03 00:10:20.989288","2026-01-03 00:10:20.989288"
"8a3cd2a4-6a7a-4546-8f91-72062b5164ea","0x0004B0D6",5,NULL,1767398994,NULL,1,3,5,"10.329999923706055","9.5","0.550000011920929","0","0","2026-01-03 00:10:20.994603","2026-01-03 00:10:20.994603"
"516c0672-c59c-46a1-b11e-cbd3c99f62f3","0x0004B0D6",6,NULL,1767398994,NULL,1,4,1,"0","0","0.05000000074505806","0","0","2026-01-03 00:10:20.999631","2026-01-03 00:10:20.999631"
"dc9b6de1-bdba-4cef-9583-e58f487aa190","0x0004B0D6",7,NULL,1767398994,NULL,1,6,0,"8.220000267028809","8.199999809265137","0.10000000149011612","0","0","2026-01-03 00:10:21.004647","2026-01-03 00:10:21.004647"
"b45f63a1-0725-4876-a49c-d4966457dce9","0x0004B0D6",9,NULL,1767398994,NULL,2,2,1,"9.899999618530273","7.699999809265137","0.6499999761581421","0","0","2026-01-03 00:10:21.010082","2026-01-03 00:10:21.010082"
"557d58e5-9d52-4d5b-8dff-d5a8687cb532","0x0004B0D6",10,NULL,1767398994,NULL,2,3,69,"10.119999885559082","9.260000228881836","16.649999618530273","0","0","2026-01-03 00:10:21.015082","2026-01-03 00:10:21.015082"
"29bfdf7f-4a16-4572-9ccf-234588d7f5f5","0x0004B0D6",11,NULL,1767398994,NULL,2,4,9,"8.5600004196167","5.300000190734863","3.75","0","0","2026-01-03 00:10:21.020838","2026-01-03 00:10:21.020838"
"f2ee1387-25c7-4f29-a984-f6da01753ad9","0x0004B0D6",12,NULL,1767398994,NULL,2,6,0,"8.380000114440918","8.399999618530273","0.15000000596046448","0","0","2026-01-03 00:10:21.025681","2026-01-03 00:10:21.025681"
"4e3989b4-2806-4a95-836a-7fdffab9ff76","0x0004B0D6",14,NULL,1767398994,NULL,3,4,5,"8.420000076293945","9.399999618530273","3.25","0","0","2026-01-03 00:10:21.030807","2026-01-03 00:10:21.030807"
"47ebf80d-a340-4c40-ac3d-7b46d883e3a6","0x0004B0D6",15,NULL,1767398994,NULL,3,6,7,"9.4399995803833","7.5","3.75","0","0","2026-01-03 00:10:21.035577","2026-01-03 00:10:21.035577"
"e39bbe81-3136-4a1e-9ed5-d5b786b3b8b7","0x0004B0D6",16,NULL,1767398994,NULL,3,7,0,"0","0","0","0","0","2026-01-03 00:10:21.04069","2026-01-03 00:10:21.04069"
"23fe5dc7-372d-4761-ad90-f66d7a5a794d","0x0004B0D6",17,NULL,1767398994,NULL,3,8,1,"12.739999771118164","12.699999809265137","0.550000011920929","0","0","2026-01-03 00:10:21.045832","2026-01-03 00:10:21.045832"
"fd6dec18-84a6-4970-8a07-3df418e386f9","0x0004B0D6",19,NULL,1767398994,NULL,4,4,20,"6.260000228881836","7","15.75","0","0","2026-01-03 00:10:21.058597","2026-01-03 00:10:21.058597"
"b8f6cfad-585e-44fe-894c-7a45fc39bc99","0x0004B0D6",20,NULL,1767398994,NULL,4,6,0,"0","0","0","0","0","2026-01-03 00:10:21.065522","2026-01-03 00:10:21.065522"
"0c9c3c98-8707-4ea0-a88b-62b9fc14bb15","0x0004B0D6",21,NULL,1767398994,NULL,4,7,0,"0","0","0","0","0","2026-01-03 00:10:21.072457","2026-01-03 00:10:21.072457"
"eddfeff8-4a95-49e1-b839-33a5a9f1344a","0x0004B0D6",22,NULL,1767398994,NULL,4,8,0,"0","0","0","0","0","2026-01-03 00:10:21.078237","2026-01-03 00:10:21.078237"
"6588fc08-de97-4cbf-ad96-07b5d9a2319f","0x0004B0D6",24,NULL,1767398994,NULL,5,4,14,"6.179999828338623","6.599999904632568","13.649999618530273","0","0","2026-01-03 00:10:21.0834","2026-01-03 00:10:21.0834"
"d4a85e9f-f2ae-400f-8a8b-5198aeeaa561","0x0004B0D6",25,NULL,1767398994,NULL,5,6,1,"5.570000171661377","5.099999904632568","1.399999976158142","0","0","2026-01-03 00:10:21.088632","2026-01-03 00:10:21.088632"
"8d936a49-7630-4e70-bf71-c08633479e3b","0x0004B0D6",26,NULL,1767398994,NULL,5,7,0,"0","0","0","0","0","2026-01-03 00:10:21.094152","2026-01-03 00:10:21.094152"
"d5bedd2a-0af2-4a89-9063-810c6cfdcb71","0x0004B0D6",27,NULL,1767398994,NULL,5,8,0,"0","0","0","0","0","2026-01-03 00:10:21.099629","2026-01-03 00:10:21.099629"
"497f78fc-1abc-4e51-a5ba-ca2b8def1e1f","0x0004B0D6",1,NULL,1767399594,NULL,0,2,2,"0.9100000262260437","0.6000000238418579","2.299999952316284","0","0","2026-01-03 00:20:40.401245","2026-01-03 00:20:40.401245"
"0795115a-0be6-4444-9fd1-3e7ee8d3b7d6","0x0004B0D6",2,NULL,1767399594,NULL,0,3,0,"0","0","0","0","0","2026-01-03 00:20:40.407623","2026-01-03 00:20:40.407623"
"31df5dbf-e11c-4715-a541-da63da4e7d7c","0x0004B0D6",4,NULL,1767399594,NULL,1,2,123,"7.940000057220459","7.139999866485596","38.900001525878906","0","0","2026-01-03 00:20:40.412762","2026-01-03 00:20:40.412762"
"8c3b1ea0-7568-44de-86ff-a6edc01c9f72","0x0004B0D6",5,NULL,1767399594,NULL,1,3,13,"8.140000343322754","2.5999999046325684","1.850000023841858","0","0","2026-01-03 00:20:40.417308","2026-01-03 00:20:40.417308"
"dfc03677-2a12-413c-b008-1056ed79830a","0x0004B0D6",6,NULL,1767399594,NULL,1,4,0,"0","0","0","0","0","2026-01-03 00:20:40.422519","2026-01-03 00:20:40.422519"
"55106453-3288-4902-a96a-a8ed38a5ec55","0x0004B0D6",7,NULL,1767399594,NULL,1,6,0,"0","0","0","0","0","2026-01-03 00:20:40.426831","2026-01-03 00:20:40.426831"
"6a9c1a76-a2af-44e8-91f4-3deb0c31758a","0x0004B0D6",9,NULL,1767399594,NULL,2,2,3,"5.730000019073486","3.0999999046325684","0.8500000238418579","0","0","2026-01-03 00:20:40.431279","2026-01-03 00:20:40.431279"
"749ca4d9-c6aa-4640-a801-2ec691de7450","0x0004B0D6",10,NULL,1767399594,NULL,2,3,77,"9.210000038146973","7.159999847412109","25.549999237060547","0","0","2026-01-03 00:20:40.438704","2026-01-03 00:20:40.438704"
"712a51c0-479e-426d-a9c9-a9ed26122427","0x0004B0D6",11,NULL,1767399594,NULL,2,4,7,"8.100000381469727","6.599999904632568","2.1500000953674316","0","0","2026-01-03 00:20:40.444057","2026-01-03 00:20:40.444057"
"66a94c6b-d98a-4e9f-bb65-ae0b03bf7acb","0x0004B0D6",12,NULL,1767399594,NULL,2,6,4,"9.15999984741211","6.800000190734863","1.25","0","0","2026-01-03 00:20:40.448198","2026-01-03 00:20:40.448198"
"d84be0ba-606c-4412-a935-713491bb633b","0x0004B0D6",14,NULL,1767399594,NULL,3,4,12,"11.130000114440918","14","5.949999809265137","0","0","2026-01-03 00:20:40.452592","2026-01-03 00:20:40.452592"
"47967c48-3694-48e2-86ec-f07aa88f88c2","0x0004B0D6",15,NULL,1767399594,NULL,3,6,9,"9.270000457763672","4.699999809265137","3.8499999046325684","0","0","2026-01-03 00:20:40.461447","2026-01-03 00:20:40.461447"
"b2a89ede-0346-47da-9aa3-bae496a8b587","0x0004B0D6",16,NULL,1767399594,NULL,3,7,1,"14.90999984741211","14.899999618530273","0.25","0","0","2026-01-03 00:20:40.465736","2026-01-03 00:20:40.465736"
"969ffc19-0ff2-42a8-af92-e895c32b30e1","0x0004B0D6",1,NULL,1767399894,NULL,0,2,2,"0","0","0.44999998807907104","0","0","2026-01-03 00:25:25.757332","2026-01-03 00:25:25.757332"
"96ed86db-4889-489d-ab3e-63bb306c3126","0x0004B0D6",2,NULL,1767399894,NULL,0,3,0,"0","0","0","0","0","2026-01-03 00:25:25.764631","2026-01-03 00:25:25.764631"
"b6fb148b-f177-4b23-ac10-01c35cebc2b6","0x0004B0D6",4,NULL,1767399894,NULL,1,2,92,"6.929999828338623","4.909999847412109","32.79999923706055","0","0","2026-01-03 00:25:25.770128","2026-01-03 00:25:25.770128"
"f3e6b445-2325-4038-ab03-8bcf34a30847","0x0004B0D6",5,NULL,1767399894,NULL,1,3,4,"9.930000305175781","5.900000095367432","0.75","0","0","2026-01-03 00:25:25.775551","2026-01-03 00:25:25.775551"
"b508f5b1-6c27-4b9c-a6aa-09a6e8b6f857","0x0004B0D6",6,NULL,1767399894,NULL,1,4,0,"8.270000457763672","8.300000190734863","0.15000000596046448","0","0","2026-01-03 00:25:25.781625","2026-01-03 00:25:25.781625"
"bb7de707-649d-4e4d-9017-2e7631eb8b2b","0x0004B0D6",7,NULL,1767399894,NULL,1,6,2,"6.710000038146973","6.699999809265137","0.25","0","0","2026-01-03 00:25:25.787104","2026-01-03 00:25:25.787104"
"3e7b4061-a44b-44ca-9d53-80523698d5b7","0x0004B0D6",9,NULL,1767399894,NULL,2,2,9,"5.539999961853027","2.299999952316284","4.849999904632568","0","0","2026-01-03 00:25:25.793514","2026-01-03 00:25:25.793514"
"680b5f74-b631-424e-a7bb-35f97bf9c51b","0x0004B0D6",10,NULL,1767399894,NULL,2,3,70,"8.289999961853027","5.559999942779541","24.75","0","0","2026-01-03 00:25:25.799459","2026-01-03 00:25:25.799459"
"eff21ab5-c988-4353-a643-6eb2846b26c6","0x0004B0D6",11,NULL,1767399894,NULL,2,4,7,"7.440000057220459","6.800000190734863","4","0","0","2026-01-03 00:25:25.805976","2026-01-03 00:25:25.805976"
"da9e77fe-405d-4855-a441-5076b21a7dd9","0x0004B0D6",12,NULL,1767399894,NULL,2,6,1,"6.329999923706055","5.199999809265137","0.75","0","0","2026-01-03 00:25:25.812259","2026-01-03 00:25:25.812259"
"2d5e640a-0612-4e6f-aff1-86d6a2c2a0df","0x0004B0D6",14,NULL,1767399894,NULL,3,4,7,"10.289999961853027","6.5","4.599999904632568","0","0","2026-01-03 00:25:25.817076","2026-01-03 00:25:25.817076"
"c46fd87e-656f-4723-88f2-3dea08fc38b6","0x0004B0D6",15,NULL,1767399894,NULL,3,6,7,"7.409999847412109","2.4000000953674316","22.200000762939453","0","0","2026-01-03 00:25:25.821586","2026-01-03 00:25:25.821586"
"99829d84-4238-4517-9bd7-552b41336492","0x0004B0D6",16,NULL,1767399894,NULL,3,7,1,"0","0","0.15000000596046448","0","0","2026-01-03 00:25:25.826083","2026-01-03 00:25:25.826083"
"dde0fcea-77d5-4584-80ef-4cd84b93515d","0x0004B0D6",17,NULL,1767399894,NULL,3,8,0,"0","0","0","0","0","2026-01-03 00:25:25.832037","2026-01-03 00:25:25.832037"
"2652600f-6bb8-4ad7-9717-ed0047fb2bec","0x0004B0D6",19,NULL,1767399894,NULL,4,4,18,"6.090000152587891","4.5","49.5","0","0","2026-01-03 00:25:25.838181","2026-01-03 00:25:25.838181"
"12aa8c10-b78c-42a1-8306-bb4c73b5c014","0x0004B0D6",20,NULL,1767399894,NULL,4,6,4,"9.5","3.700000047683716","2.5999999046325684","0","0","2026-01-03 00:25:25.843636","2026-01-03 00:25:25.843636"
"e5b47096-bc46-4d3e-87b4-694e8624f145","0x0004B0D6",21,NULL,1767399894,NULL,4,7,0,"0","0","0","0","0","2026-01-03 00:25:25.849327","2026-01-03 00:25:25.849327"
"07463ad5-e03f-44e4-9d31-cd9fdac9d683","0x0004B0D6",22,NULL,1767399894,NULL,4,8,0,"0","0","0","0","0","2026-01-03 00:25:25.853997","2026-01-03 00:25:25.853997"
"cfc8d078-9ac7-4650-aab4-3b12227c7f18","0x0004B0D6",24,NULL,1767399894,NULL,5,4,8,"7.28000020980835","3.700000047683716","13.800000190734863","0","0","2026-01-03 00:25:25.859635","2026-01-03 00:25:25.859635"
"cf800ede-4662-43a3-b667-4510939f88b1","0x0004B0D6",25,NULL,1767399894,NULL,5,6,4,"9.729999542236328","6.400000095367432","1.850000023841858","0","0","2026-01-03 00:25:25.864364","2026-01-03 00:25:25.864364"
"e3ac3e3e-03d5-4a43-ade9-999995f47cea","0x0004B0D6",26,NULL,1767399894,NULL,5,7,0,"0","0","0","0","0","2026-01-03 00:25:25.86969","2026-01-03 00:25:25.86969"
"9fc03cf6-8e8a-4417-9bd1-a52691a053bf","0x0004B0D6",27,NULL,1767399894,NULL,5,8,0,"0","0","0","0","0","2026-01-03 00:25:25.874139","2026-01-03 00:25:25.874139"
"2a4b0f27-de6c-4bc0-8d97-f492ba2318e9","0x0004B0D6",1,NULL,1767400794,NULL,0,2,0,"0","0","0","0","0","2026-01-03 00:40:44.761416","2026-01-03 00:40:44.761416"
"187b2ca6-c382-42c6-9717-49e407e91c6b","0x0004B0D6",2,NULL,1767400794,NULL,0,3,0,"0","0","0","0","0","2026-01-03 00:40:44.769238","2026-01-03 00:40:44.769238"
"fdfc52c1-fe63-4c26-b2fb-1fd18216cbfd","0x0004B0D6",4,NULL,1767400794,NULL,1,2,84,"8.130000114440918","5","25.799999237060547","0","0","2026-01-03 00:40:44.774661","2026-01-03 00:40:44.774661"
"f89d4f22-d66a-4872-8e57-5e798824e6d2","0x0004B0D6",5,NULL,1767400794,NULL,1,3,11,"9.539999961853027","10.100000381469727","1.25","0","0","2026-01-03 00:40:44.779784","2026-01-03 00:40:44.779784"
"84f534fd-d25a-4ca8-ba12-8176daea8b29","0x0004B0D6",6,NULL,1767400794,NULL,1,4,1,"5.340000152587891","5.300000190734863","0.15000000596046448","0","0","2026-01-03 00:40:44.785007","2026-01-03 00:40:44.785007"
"32b4ea69-6b1c-4cc6-b573-157c89a7c38f","0x0004B0D6",7,NULL,1767400794,NULL,1,6,0,"0","0","0","0","0","2026-01-03 00:40:44.789854","2026-01-03 00:40:44.789854"
"2189f47e-f490-4d12-b7e8-7e1247b7ffe2","0x0004B0D6",9,NULL,1767400794,NULL,2,2,5,"8.920000076293945","8.5","0.4000000059604645","0","0","2026-01-03 00:40:44.795073","2026-01-03 00:40:44.795073"
"1a14e6b5-7f67-440f-bb59-ceb1d387e7d9","0x0004B0D6",10,NULL,1767400794,NULL,2,3,71,"10.109999656677246","8.630000114440918","17.399999618530273","0","0","2026-01-03 00:40:44.800116","2026-01-03 00:40:44.800116"
"b7adc599-4d4b-42ec-8e19-90096914d726","0x0004B0D6",11,NULL,1767400794,NULL,2,4,14,"8.850000381469727","7.099999904632568","5.599999904632568","0","0","2026-01-03 00:40:44.80542","2026-01-03 00:40:44.80542"
"fc12d5d4-3c25-4b8c-8151-c105ebd3adb3","0x0004B0D6",12,NULL,1767400794,NULL,2,6,2,"10.319999694824219","9.199999809265137","0.5","0","0","2026-01-03 00:40:44.810308","2026-01-03 00:40:44.810308"
"43ccdbf6-eb44-4ae7-9f75-a878d5a4ad90","0x0004B0D6",14,NULL,1767400794,NULL,3,4,16,"9.890000343322754","5.599999904632568","9.699999809265137","0","0","2026-01-03 00:40:44.815566","2026-01-03 00:40:44.815566"
"92e5b605-619c-444c-b0d3-dd52c9e5b026","0x0004B0D6",15,NULL,1767400794,NULL,3,6,6,"11.960000038146973","6.300000190734863","2.950000047683716","0","0","2026-01-03 00:40:44.820863","2026-01-03 00:40:44.820863"
"630392cd-d9ce-460b-9d86-fe489306d023","0x0004B0D6",16,NULL,1767400794,NULL,3,7,0,"0","0","0","0","0","2026-01-03 00:40:44.827518","2026-01-03 00:40:44.827518"
"5b8cb2b1-75f6-499f-b4a8-0241004a0531","0x0004B0D6",17,NULL,1767400794,NULL,3,8,1,"0","0","0.25","0","0","2026-01-03 00:40:44.835132","2026-01-03 00:40:44.835132"
"7e746246-e7cf-4dcb-b6b7-06286e76f25f","0x0004B0D6",19,NULL,1767400794,NULL,4,4,20,"10.760000228881836","2.759999990463257","11.5","0","0","2026-01-03 00:40:44.841486","2026-01-03 00:40:44.841486"
"eb0aae93-2785-4b01-b9e7-10ccb38e114c","0x0004B0D6",20,NULL,1767400794,NULL,4,6,10,"10.449999809265137","11.399999618530273","4.349999904632568","0","0","2026-01-03 00:40:44.847785","2026-01-03 00:40:44.847785"
"67564afb-363f-445a-ae1f-f96f307fb997","0x0004B0D6",21,NULL,1767400794,NULL,4,7,0,"0","0","0","0","0","2026-01-03 00:40:44.854987","2026-01-03 00:40:44.854987"
"16b2a265-948d-41bf-a4cd-a07bd951ca9f","0x0004B0D6",22,NULL,1767400794,NULL,4,8,2,"10.6899995803833","9.399999618530273","1.4500000476837158","0","0","2026-01-03 00:40:44.859706","2026-01-03 00:40:44.859706"
"4404a504-a360-4799-9531-385501630fc9","0x0004B0D6",24,NULL,1767400794,NULL,5,4,21,"11.5600004196167","4.039999961853027","8.850000381469727","0","0","2026-01-03 00:40:44.865156","2026-01-03 00:40:44.865156"
"8ae48bad-6079-4efb-9edb-cfa5fa55a27c","0x0004B0D6",25,NULL,1767400794,NULL,5,6,3,"11.029999732971191","9","2.9000000953674316","0","0","2026-01-03 00:40:44.870468","2026-01-03 00:40:44.870468"
